measure;layer;token;step;score;voice;continuum
ctc_probability;T3;L;5;0.10214148;A;vlih-vrih
ctc_probability;T3;L;6;0.055206347;A;vlih-vrih
ctc_probability;T3;L;7;0.02042197;A;vlih-vrih
ctc_probability;T3;L;8;0.091988616;A;vlih-vrih
ctc_probability;T3;L;9;0.021153996;A;vlih-vrih
ctc_probability;T3;L;10;0.294034;A;vlih-vrih
ctc_probability;T3;R;0;0.094263986;A;vlih-vrih
ctc_probability;T3;R;1;0.020719241;A;vlih-vrih
ctc_probability;T3;R;2;0.012507182;A;vlih-vrih
ctc_probability;T3;R;3;0.048829734;A;vlih-vrih
ctc_probability;T3;R;4;0.0015135037;A;vlih-vrih
ctc_probability;T3;R;5;0.13043025;A;vlih-vrih
ctc_probability;T3;R;6;0.05040861;A;vlih-vrih
ctc_probability;T3;R;7;0.7089321;A;vlih-vrih
ctc_probability;T3;R;8;0.15355955;A;vlih-vrih
ctc_probability;T3;R;9;0.1577825;A;vlih-vrih
ctc_probability;T3;R;10;0.02847143;A;vlih-vrih
ctc_probability;T4;L;0;0.016695164;A;vlih-vrih
ctc_probability;T4;L;1;0.007613085;A;vlih-vrih
ctc_probability;T4;L;2;0.10983213;A;vlih-vrih
ctc_probability;T4;L;3;0.12281497;A;vlih-vrih
ctc_probability;T4;L;4;0.2362751;A;vlih-vrih
ctc_probability;T4;L;5;0.09034985;A;vlih-vrih
ctc_probability;T4;L;6;0.17902374;A;vlih-vrih
ctc_probability;T4;L;7;0.12704866;A;vlih-vrih
ctc_probability;T4;L;8;0.014587264;A;vlih-vrih
ctc_probability;T4;L;9;0.0053144805;A;vlih-vrih
ctc_probability;T4;L;10;0.051271968;A;vlih-vrih
ctc_probability;T4;R;0;0.21273;A;vlih-vrih
ctc_probability;T4;R;1;0.07740646;A;vlih-vrih
ctc_probability;T4;R;2;0.035918977;A;vlih-vrih
ctc_probability;T4;R;3;0.050962962;A;vlih-vrih
ctc_probability;T4;R;4;0.007917874;A;vlih-vrih
ctc_probability;T4;R;5;0.026410334;A;vlih-vrih
ctc_probability;T4;R;6;0.028187634;A;vlih-vrih
ctc_probability;T4;R;7;0.3983642;A;vlih-vrih
ctc_probability;T4;R;8;0.037869114;A;vlih-vrih
ctc_probability;T4;R;9;0.011185554;A;vlih-vrih
ctc_probability;T4;R;10;0.0055745007;A;vlih-vrih
ctc_probability;T5;L;0;0.0029848104;A;vlih-vrih
ctc_probability;T5;L;1;0.002126656;A;vlih-vrih
ctc_probability;T5;L;2;0.11515867;A;vlih-vrih
ctc_probability;T5;L;3;0.025994226;A;vlih-vrih
ctc_probability;T5;L;4;0.09932704;A;vlih-vrih
ctc_probability;T5;L;5;0.068468556;A;vlih-vrih
ctc_probability;T5;L;6;0.21535443;A;vlih-vrih
ctc_probability;T5;L;7;0.31732157;A;vlih-vrih
ctc_probability;T5;L;8;0.010017989;A;vlih-vrih
ctc_probability;T5;L;9;0.0076234457;A;vlih-vrih
ctc_probability;T5;L;10;0.06554468;A;vlih-vrih
ctc_probability;T5;R;0;0.029021533;A;vlih-vrih
ctc_probability;T5;R;1;0.008219825;A;vlih-vrih
ctc_probability;T5;R;2;0.0038726444;A;vlih-vrih
ctc_probability;T5;R;3;0.0052404767;A;vlih-vrih
ctc_probability;T5;R;4;0.0022732627;A;vlih-vrih
ctc_probability;T5;R;5;0.0056758164;A;vlih-vrih
ctc_probability;T5;R;6;0.008124789;A;vlih-vrih
