measure;layer;token;step;score;voice;continuum
probe_probability;T17;L;10;0.0011252932056826648;A;lih-rih
probe_probability;T17;R;0;0.0005773895456117759;A;lih-rih
probe_probability;T17;R;1;0.0019590666222384636;A;lih-rih
probe_probability;T17;R;2;0.0705416045467375;A;lih-rih
probe_probability;T17;R;3;0.41104577045650825;A;lih-rih
probe_probability;T17;R;4;0.18233684972507053;A;lih-rih
probe_probability;T17;R;5;0.5634952540054584;A;lih-rih
probe_probability;T17;R;6;0.9962380256997416;A;lih-rih
probe_probability;T17;R;7;0.9969339139305423;A;lih-rih
probe_probability;T17;R;8;0.9992192359295794;A;lih-rih
probe_probability;T17;R;9;0.9975181752222879;A;lih-rih
probe_probability;T17;R;10;0.9988747067943173;A;lih-rih
probe_probability;T18;L;0;0.9998916148290786;A;lih-rih
probe_probability;T18;L;1;0.9998188017345577;A;lih-rih
probe_probability;T18;L;2;0.9654563992221417;A;lih-rih
probe_probability;T18;L;3;0.5421220126507151;A;lih-rih
probe_probability;T18;L;4;0.8567641242059786;A;lih-rih
probe_probability;T18;L;5;0.30568738927188077;A;lih-rih
probe_probability;T18;L;6;0.003436996950905713;A;lih-rih
probe_probability;T18;L;7;0.0011507735105658057;A;lih-rih
probe_probability;T18;L;8;0.0007675759435301632;A;lih-rih
probe_probability;T18;L;9;0.002016900859016846;A;lih-rih
probe_probability;T18;L;10;0.0012785252299867267;A;lih-rih
probe_probability;T18;R;0;0.00010838517092134908;A;lih-rih
probe_probability;T18;R;1;0.00018119826544232817;A;lih-rih
probe_probability;T18;R;2;0.034543600777858376;A;lih-rih
probe_probability;T18;R;3;0.45787798734928487;A;lih-rih
probe_probability;T18;R;4;0.14323587579402144;A;lih-rih
probe_probability;T18;R;5;0.6943126107281192;A;lih-rih
probe_probability;T18;R;6;0.9965630030490943;A;lih-rih
probe_probability;T18;R;7;0.9988492264894342;A;lih-rih
probe_probability;T18;R;8;0.9992324240564698;A;lih-rih
probe_probability;T18;R;9;0.9979830991409832;A;lih-rih
probe_probability;T18;R;10;0.9987214747700133;A;lih-rih
probe_probability;T19;L;0;0.9987723816359985;A;lih-rih
probe_probability;T19;L;1;0.9966414571575833;A;lih-rih
probe_probability;T19;L;2;0.890813396727091;A;lih-rih
probe_probability;T19;L;3;0.5933498603228751;A;lih-rih
probe_probability;T19;L;4;0.6965501592744172;A;lih-rih
probe_probability;T19;L;5;0.3824400465043911;A;lih-rih
probe_probability;T19;L;6;0.0023129982534449978;A;lih-rih
probe_probability;T19;L;7;0.0009827246112195098;A;lih-rih
probe_probability;T19;L;8;0.00087243148600058;A;lih-rih
probe_probability;T19;L;9;0.0011256089261012514;A;lih-rih
probe_probability;T19;L;10;0.0012897542601358891;A;lih-rih
probe_probability;T19;R;0;0.0012276183640015027;A;lih-rih
probe_probability;T19;R;1;0.0033585428424166186;A;lih-rih
probe_probability;T19;R;2;0.10918660327290891;A;lih-rih
probe_probability;T19;R;3;0.406650139677125;A;lih-rih
probe_probability;T19;R;4;0.3034498407255828;A;lih-rih
probe_probability;T19;R;5;0.6175599534956089;A;lih-rih
probe_probability;T19;R;6;0.997687001746555;A;lih-rih
probe_probability;T19;R;7;0.9990172753887805;A;lih-rih
probe_probability;T19;R;8;0.9991275685139994;A;lih-rih
